Date, Open, High, Low, Close, Volume
06/25/15, 5.2525, 5.325, 5.2525, 5.2925, 35046192
06/24/15, 5.2975, 5.325, 5.2275, 5.2525, 25336816
06/23/15, 5.455, 5.4975, 5.2625, 5.305, 41406520
06/22/15, 5.4775, 5.5075, 5.3625, 5.4438, 51423720
06/19/15, 5.485, 5.53, 5.4175, 5.4675, 35565708
06/18/15, 5.44, 5.52, 5.425, 5.485, 29940360
06/17/15, 5.33, 5.425, 5.3175, 5.395, 23354592
06/16/15, 5.2575, 5.34, 5.205, 5.3325, 25689012
06/15/15, 5.25, 5.2913, 5.21, 5.2675, 30654692
06/12/15, 5.39, 5.4225, 5.265, 5.2775, 32372656
06/11/15, 5.3675, 5.4625, 5.3675, 5.425, 28305184
06/10/15, 5.40, 5.435, 5.3375, 5.3675, 52946120
06/09/15, 5.4425, 5.505, 5.4325, 5.465, 25688888
06/08/15, 5.5475, 5.585, 5.375, 5.4375, 34281204
06/05/15, 5.505, 5.59, 5.4475, 5.565, 31332004
06/04/15, 5.3925, 5.54, 5.3925, 5.5225, 32371060
06/03/15, 5.50, 5.5425, 5.415, 5.425, 25078768
06/02/15, 5.56, 5.59, 5.48, 5.4838, 22430328
06/01/15, 5.5675, 5.65, 5.5325, 5.595, 37266016
05/29/15, 5.535, 5.57, 5.525, 5.5325, 33516976
05/28/15, 5.46, 5.5535, 5.45, 5.535, 32765724
05/27/15, 5.2175, 5.4838, 5.20, 5.46, 43233080
05/26/15, 5.19, 5.225, 5.1435, 5.1825, 25973108
05/22/15, 5.235, 5.2538, 5.2025, 5.215, 21261128
05/21/15, 5.2625, 5.285, 5.2175, 5.2225, 23969000
05/20/15, 5.2625, 5.325, 5.255, 5.26, 19682324
05/19/15, 5.30, 5.3175, 5.25, 5.26, 25380888
05/18/15, 5.3125, 5.35, 5.2875, 5.3175, 32497168
05/15/15, 5.345, 5.37, 5.2925, 5.325, 21582476
05/14/15, 5.2525, 5.35, 5.24, 5.3225, 29305120
05/13/15, 5.245, 5.285, 5.1875, 5.2375, 30852280
05/12/15, 5.12, 5.25, 5.1175, 5.2075, 38879976
05/11/15, 5.135, 5.21, 5.095, 5.1575, 54414560
05/08/15, 5.2525, 5.46, 5.1225, 5.2063, 114655116
05/07/15, 5.5025, 5.64, 5.485, 5.6225, 53456320
05/06/15, 5.5375, 5.59, 5.4525, 5.525, 31648444
05/05/15, 5.6325, 5.64, 5.4825, 5.5075, 29292780
05/04/15, 5.6825, 5.72, 5.635, 5.6525, 20072096
05/01/15, 5.595, 5.705, 5.57, 5.6875, 25696740
04/30/15, 5.5075, 5.5763, 5.495, 5.5488, 21884332
04/29/15, 5.5375, 5.5925, 5.5125, 5.535, 19515676
04/28/15, 5.54, 5.5963, 5.4875, 5.5763, 23448424
04/27/15, 5.525, 5.6475, 5.4775, 5.55, 24845424
04/24/15, 5.5525, 5.555, 5.445, 5.5075, 24095888
04/23/15, 5.475, 5.6075, 5.4125, 5.555, 25937876
04/22/15, 5.5475, 5.585, 5.4625, 5.5775, 20741924
04/21/15, 5.59, 5.59, 5.4875, 5.5138, 23045460
04/20/15, 5.575, 5.61, 5.5125, 5.5225, 23162584
04/17/15, 5.505, 5.605, 5.5025, 5.55, 29363668
04/16/15, 5.625, 5.6725, 5.5825, 5.6225, 15528232
04/15/15, 5.605, 5.6988, 5.5775, 5.6575, 24355840
04/14/15, 5.615, 5.6375, 5.536, 5.59, 22027408
04/13/15, 5.6775, 5.71, 5.6125, 5.6375, 23672424
04/10/15, 5.6375, 5.6925, 5.6175, 5.69, 25872876
04/09/15, 5.4625, 5.65, 5.46, 5.6313, 37943308
04/08/15, 5.47, 5.525, 5.4175, 5.505, 36643144
04/07/15, 5.4175, 5.525, 5.3875, 5.465, 41396280
04/06/15, 5.2425, 5.435, 5.1875, 5.4163, 51586320
04/02/15, 5.2825, 5.2975, 5.22, 5.265, 19220344
04/01/15, 5.2525, 5.27, 5.1625, 5.2525, 33076892
03/31/15, 5.3525, 5.3575, 5.2275, 5.2313, 35727768
03/30/15, 5.37, 5.395, 5.30, 5.3675, 25325024
03/27/15, 5.2725, 5.365, 5.1875, 5.345, 31828608
03/26/15, 5.1525, 5.2638, 5.115, 5.2413, 31191988
03/25/15, 5.5975, 5.5975, 5.2425, 5.26, 54255360
03/24/15, 5.66, 5.70, 5.575, 5.60, 33048100
03/23/15, 5.6925, 5.7675, 5.675, 5.6775, 42601120
03/20/15, 5.8525, 5.9013, 5.7975, 5.8675, 46208480
03/19/15, 5.7375, 5.825, 5.695, 5.8038, 31075436
03/18/15, 5.8125, 5.8425, 5.665, 5.7175, 41384320
03/17/15, 5.73, 5.815, 5.69, 5.8125, 29994224
03/16/15, 5.72, 5.7775, 5.6825, 5.7425, 23695456
03/13/15, 5.64, 5.69, 5.5625, 5.675, 35928752
03/12/15, 5.665, 5.7075, 5.56, 5.6675, 40697040
03/11/15, 5.75, 5.825, 5.7038, 5.72, 26211860
03/10/15, 5.6775, 5.7873, 5.6675, 5.7488, 52721080
03/09/15, 5.64, 5.695, 5.6275, 5.6525, 22238772
03/06/15, 5.6825, 5.71, 5.6313, 5.6375, 25739228
03/05/15, 5.6075, 5.725, 5.5925, 5.715, 32305700
03/04/15, 5.525, 5.62, 5.5025, 5.6075, 22683988
03/03/15, 5.6075, 5.635, 5.5275, 5.545, 16034552
03/02/15, 5.50, 5.68, 5.4928, 5.6488, 30151124
02/27/15, 5.535, 5.5475, 5.4953, 5.515, 15749092
02/26/15, 5.54, 5.5813, 5.505, 5.55, 15286388
02/25/15, 5.555, 5.58, 5.5088, 5.535, 12382104
02/24/15, 5.54, 5.5775, 5.49, 5.5775, 14933272
02/23/15, 5.5825, 5.5825, 5.5125, 5.54, 12503672
02/20/15, 5.54, 5.5875, 5.50, 5.5838, 15775280
02/19/15, 5.60, 5.61, 5.52, 5.5438, 16943040
02/18/15, 5.5875, 5.5975, 5.52, 5.53, 17095988
02/17/15, 5.5675, 5.6225, 5.5325, 5.5938, 20333864
02/13/15, 5.5625, 5.585, 5.4775, 5.5775, 31008596
02/12/15, 5.50, 5.625, 5.4675, 5.575, 67690360
02/11/15, 5.25, 5.25, 5.1675, 5.2025, 32083112
02/10/15, 5.10, 5.24, 5.0775, 5.2375, 22620452
02/09/15, 5.07, 5.11, 5.0375, 5.095, 27396772
02/06/15, 5.1175, 5.1775, 5.0775, 5.10, 21052292
02/05/15, 5.045, 5.125, 5.04, 5.1213, 14044780
02/04/15, 5.0125, 5.0963, 4.9963, 5.04, 18151488
02/03/15, 4.94, 5.0325, 4.915, 5.0275, 18346680
02/02/15, 4.83, 4.925, 4.735, 4.905, 25960596
01/30/15, 4.91, 4.9673, 4.7925, 4.8012, 29819872
01/29/15, 4.83, 4.9725, 4.8075, 4.945, 23534124
01/28/15, 4.9675, 4.9875, 4.825, 4.8275, 27272856
01/27/15, 5.075, 5.08, 4.8975, 4.9075, 35794884
01/26/15, 5.155, 5.18, 5.1225, 5.1537, 13324032
01/23/15, 5.1675, 5.1863, 5.125, 5.1775, 12041556
01/22/15, 5.085, 5.1762, 5.0325, 5.1625, 15971240
01/21/15, 4.9775, 5.0875, 4.9425, 5.075, 14477976
01/20/15, 5.025, 5.0525, 4.9425, 5.005, 14030876
01/16/15, 4.8925, 4.995, 4.8775, 4.99, 18151200
01/15/15, 4.97, 5.00, 4.8975, 4.90, 18895028
01/14/15, 4.8625, 4.95, 4.85, 4.935, 15526124
01/13/15, 4.96, 5.06, 4.8813, 4.9138, 23671840
01/12/15, 4.9975, 4.9988, 4.8775, 4.9225, 19073228
01/09/15, 4.9825, 5.0225, 4.9138, 4.985, 20954404
01/08/15, 4.84, 4.995, 4.8375, 4.965, 28378136
01/07/15, 4.8325, 4.875, 4.77, 4.7838, 32180744
01/06/15, 4.955, 4.96, 4.7925, 4.7975, 19776484
01/05/15, 5.0325, 5.0475, 4.925, 4.9475, 19795196
01/02/15, 5.0325, 5.07, 4.9528, 5.0325, 11368048
12/31/14, 5.10, 5.1275, 4.9975, 5.0125, 16631832
12/30/14, 5.105, 5.13, 5.085, 5.0925, 11212040
12/29/14, 5.1325, 5.175, 5.1075, 5.14, 8332512
12/26/14, 5.1425, 5.175, 5.13, 5.1475, 5264400
12/24/14, 5.175, 5.1813, 5.1375, 5.1425, 4564512
12/23/14, 5.235, 5.26, 5.1563, 5.1625, 10927932
12/22/14, 5.10, 5.195, 5.0825, 5.195, 14897428
12/19/14, 5.09, 5.125, 5.0425, 5.105, 32552920
12/18/14, 5.0975, 5.1575, 5.0075, 5.055, 22615756
12/17/14, 4.935, 5.0425, 4.775, 5.035, 34559740
12/16/14, 4.8875, 4.965, 4.835, 4.8363, 18530904
12/15/14, 4.965, 5.055, 4.8778, 4.8925, 25469672
12/12/14, 4.9975, 5.0425, 4.9025, 4.9075, 32414648
12/11/14, 5.0975, 5.1325, 5.055, 5.065, 13565208
12/10/14, 5.1675, 5.1875, 5.0613, 5.0675, 20471424
12/09/14, 5.1675, 5.195, 5.09, 5.1825, 23944752
12/08/14, 5.26, 5.3125, 5.1575, 5.20, 22706840
12/05/14, 5.24, 5.295, 5.2375, 5.2675, 16568112
12/04/14, 5.2775, 5.2975, 5.2025, 5.2375, 18663108
12/03/14, 5.1775, 5.2875, 5.1625, 5.285, 28445704
12/02/14, 5.14, 5.175, 5.0925, 5.1525, 24595192
12/01/14, 5.22, 5.25, 5.1375, 5.145, 19006028
11/28/14, 5.2475, 5.2725, 5.2007, 5.2425, 12483124
11/26/14, 5.1125, 5.235, 5.11, 5.2288, 21926536
11/25/14, 5.135, 5.18, 5.125, 5.1425, 19024084
11/24/14, 5.125, 5.1675, 5.105, 5.145, 13600500
11/21/14, 5.13, 5.1375, 5.07, 5.1137, 19897764
11/20/14, 4.9675, 5.09, 4.9525, 5.085, 22096904
11/19/14, 5.025, 5.04, 4.95, 5.0025, 24030168
11/18/14, 4.9275, 5.055, 4.915, 5.0425, 20777248
11/17/14, 4.925, 4.9775, 4.8925, 4.9238, 15873180
11/14/14, 4.8925, 4.9475, 4.8438, 4.9463, 16024724
11/13/14, 4.93, 4.9373, 4.8475, 4.8875, 22532956
11/12/14, 4.9275, 4.94, 4.845, 4.9113, 20458276
11/11/14, 4.975, 5.0025, 4.9013, 4.945, 21301080
11/10/14, 4.9425, 5.0375, 4.93, 5.005, 29338896
11/07/14, 5.1125, 5.1715, 4.8975, 4.9475, 45079840
11/06/14, 5.0425, 5.0625, 4.965, 5.055, 39408804
11/05/14, 5.0625, 5.0638, 4.995, 5.0325, 33565028
11/04/14, 5.00, 5.05, 4.9175, 5.0325, 36019544
11/03/14, 4.9975, 5.015, 4.9425, 4.9675, 30879404
10/31/14, 4.78, 4.8875, 4.755, 4.885, 25633064
10/30/14, 4.69, 4.71, 4.6125, 4.6725, 17025804
10/29/14, 4.7125, 4.74, 4.66, 4.7013, 16834016
10/28/14, 4.61, 4.7387, 4.605, 4.7325, 19257812
10/27/14, 4.6175, 4.64, 4.5675, 4.6225, 14511128
10/24/14, 4.60, 4.6475, 4.5713, 4.62, 21016608
10/23/14, 4.55, 4.605, 4.5175, 4.5713, 21469976
10/22/14, 4.5725, 4.5875, 4.4725, 4.4725, 23951684
10/21/14, 4.425, 4.585, 4.4125, 4.58, 35113088
10/20/14, 4.355, 4.4313, 4.325, 4.3925, 20033616
10/17/14, 4.415, 4.4662, 4.3375, 4.355, 29074076
10/16/14, 4.2825, 4.4125, 4.2725, 4.3625, 35111776
10/15/14, 4.2325, 4.3825, 4.2038, 4.36, 40443920
10/14/14, 4.255, 4.4125, 4.23, 4.2938, 37661952
10/13/14, 4.24, 4.325, 4.1925, 4.1963, 39762920
10/10/14, 4.4425, 4.4575, 4.21, 4.2113, 69137680
10/09/14, 4.545, 4.5488, 4.44, 4.4775, 30699928
10/08/14, 4.4775, 4.5875, 4.4425, 4.565, 26017136
10/07/14, 4.51, 4.5538, 4.4763, 4.4813, 30189756
10/06/14, 4.575, 4.6125, 4.50, 4.53, 19903108
10/03/14, 4.575, 4.6375, 4.5575, 4.5575, 23913896
10/02/14, 4.56, 4.5825, 4.4425, 4.5475, 28899444
10/01/14, 4.62, 4.6525, 4.555, 4.5675, 35100484
09/30/14, 4.61, 4.645, 4.5575, 4.6125, 27720520
09/29/14, 4.60, 4.6625, 4.5559, 4.6288, 20854340
09/26/14, 4.6425, 4.6725, 4.6225, 4.6363, 24118808
09/25/14, 4.725, 4.7375, 4.6175, 4.6275, 29843976
09/24/14, 4.70, 4.745, 4.695, 4.73, 15959844
09/23/14, 4.6975, 4.755, 4.68, 4.7025, 19614416
09/22/14, 4.8675, 4.8675, 4.7175, 4.7225, 22146392
09/19/14, 4.875, 4.88, 4.7625, 4.77, 60133680
09/18/14, 4.8175, 4.865, 4.8025, 4.86, 21960480
09/17/14, 4.7725, 4.8325, 4.75, 4.7875, 17358404
09/16/14, 4.7025, 4.81, 4.6875, 4.7838, 21993908
09/15/14, 4.795, 4.8025, 4.695, 4.715, 29415608
09/12/14, 4.8825, 4.8825, 4.7738, 4.78, 26253636
09/11/14, 4.8675, 4.885, 4.80, 4.8525, 25071944
09/10/14, 4.9125, 4.9213, 4.8563, 4.9025, 17237740
09/09/14, 4.925, 4.9575, 4.88, 4.885, 19859224
09/08/14, 4.9875, 4.9975, 4.9275, 4.9475, 31928980
09/05/14, 5.0025, 5.025, 4.96, 4.9925, 25379584
09/04/14, 4.9125, 5.0375, 4.91, 5.0075, 49183240
09/03/14, 4.90, 4.9375, 4.8675, 4.9213, 25945716
09/02/14, 4.875, 4.875, 4.8288, 4.8738, 19263532
08/29/14, 4.865, 4.8725, 4.8125, 4.8625, 20795044
08/28/14, 4.7975, 4.8575, 4.7825, 4.8475, 17970512
08/27/14, 4.8325, 4.8688, 4.80, 4.8075, 18297344
08/26/14, 4.79, 4.8725, 4.7725, 4.8637, 26963832
08/25/14, 4.79, 4.8225, 4.7675, 4.7775, 15337816
08/22/14, 4.7625, 4.81, 4.7325, 4.77, 25122328
08/21/14, 4.80, 4.825, 4.76, 4.7675, 27279528
08/20/14, 4.825, 4.8475, 4.8012, 4.8125, 22146984
08/19/14, 4.805, 4.8675, 4.7875, 4.8425, 24825996
08/18/14, 4.78, 4.83, 4.7325, 4.825, 28411580
08/15/14, 4.715, 4.7863, 4.67, 4.76, 36997532
08/14/14, 4.77, 4.77, 4.68, 4.70, 25599124
08/13/14, 4.7325, 4.7925, 4.7025, 4.7525, 25659496
08/12/14, 4.7225, 4.75, 4.6725, 4.725, 29615136
08/11/14, 4.755, 4.775, 4.7125, 4.725, 34462228
08/08/14, 4.555, 4.775, 4.555, 4.75, 89464320
08/07/14, 4.4475, 4.4875, 4.335, 4.365, 40801400
08/06/14, 4.385, 4.465, 4.3525, 4.41, 22345880
08/05/14, 4.40, 4.48, 4.3625, 4.415, 29833736
08/04/14, 4.4175, 4.455, 4.39, 4.4125, 24174216
08/01/14, 4.375, 4.4475, 4.36, 4.4225, 21988240
07/31/14, 4.465, 4.50, 4.3663, 4.375, 40191680
07/30/14, 4.4725, 4.5325, 4.46, 4.52, 24620292
07/29/14, 4.4325, 4.505, 4.43, 4.445, 21797308
07/28/14, 4.4675, 4.4675, 4.3538, 4.43, 33035396
07/25/14, 4.5125, 4.5225, 4.44, 4.4475, 26613468
07/24/14, 4.545, 4.5575, 4.495, 4.5275, 25457732
07/23/14, 4.62, 4.6225, 4.515, 4.52, 29735180
07/22/14, 4.6725, 4.6975, 4.6075, 4.6175, 29881680
07/21/14, 4.5925, 4.67, 4.5925, 4.6375, 24336892
07/18/14, 4.725, 4.7625, 4.6025, 4.61, 56785680
07/17/14, 4.7825, 4.875, 4.7825, 4.825, 32491680
07/16/14, 4.8625, 4.90, 4.81, 4.8375, 31972840
07/15/14, 4.83, 4.855, 4.7975, 4.8425, 39543924
07/14/14, 4.7825, 4.835, 4.765, 4.8225, 27263468
07/11/14, 4.7575, 4.7775, 4.74, 4.7625, 19121672
07/10/14, 4.6875, 4.7725, 4.65, 4.7513, 26630956
07/09/14, 4.6775, 4.7975, 4.6425, 4.7775, 38767060
07/08/14, 4.6625, 4.6825, 4.5925, 4.6375, 22200140
07/07/14, 4.72, 4.7225, 4.6675, 4.675, 12749932
07/03/14, 4.6275, 4.725, 4.6275, 4.7125, 13689024
07/02/14, 4.67, 4.69, 4.6425, 4.6706, 17928384
07/01/14, 4.63, 4.7138, 4.615, 4.6875, 32118500
06/30/14, 4.5775, 4.6475, 4.5775, 4.635, 18056736
06/27/14, 4.585, 4.6225, 4.5575, 4.595, 30282064
06/26/14, 4.6525, 4.655, 4.575, 4.59, 25690684
06/25/14, 4.6175, 4.655, 4.575, 4.6525, 21541956
06/24/14, 4.67, 4.7075, 4.585, 4.605, 27577920
06/23/14, 4.67, 4.68, 4.615, 4.6775, 41420120
06/20/14, 4.7975, 4.8138, 4.695, 4.7325, 35314632
06/19/14, 4.8075, 4.8325, 4.75, 4.7845, 47459280
06/18/14, 4.89, 4.92, 4.845, 4.8975, 21553524
06/17/14, 4.875, 4.9225, 4.85, 4.9025, 15761412
06/16/14, 4.8625, 4.9025, 4.8275, 4.87, 19861888
06/13/14, 4.93, 4.9325, 4.8375, 4.885, 22785124
06/12/14, 4.85, 4.9025, 4.8075, 4.88, 33716188
06/11/14, 4.77, 4.8613, 4.77, 4.85, 26623092
06/10/14, 4.745, 4.81, 4.725, 4.7875, 21760648
06/09/14, 4.7525, 4.8075, 4.72, 4.7625, 24745424
06/06/14, 4.7625, 4.80, 4.745, 4.7575, 16105076
06/05/14, 4.7275, 4.755, 4.70, 4.74, 18869496
06/04/14, 4.7025, 4.755, 4.70, 4.72, 16123432
06/03/14, 4.745, 4.75, 4.6525, 4.715, 24321036
06/02/14, 4.765, 4.795, 4.695, 4.735, 18149884
05/30/14, 4.7375, 4.7625, 4.7125, 4.75, 23911652
05/29/14, 4.7425, 4.7825, 4.7275, 4.7375, 17188320
05/28/14, 4.7225, 4.775, 4.6775, 4.745, 22471408
05/27/14, 4.65, 4.705, 4.635, 4.705, 20968020
05/23/14, 4.605, 4.645, 4.5775, 4.6225, 18265752
05/22/14, 4.55, 4.605, 4.55, 4.58, 13038352
05/21/14, 4.5775, 4.6163, 4.5313, 4.56, 21671100
05/20/14, 4.615, 4.6275, 4.5375, 4.56, 25620020
05/19/14, 4.5375, 4.66, 4.5175, 4.635, 36008104
05/16/14, 4.465, 4.5225, 4.465, 4.49, 28395832
05/15/14, 4.515, 4.54, 4.455, 4.50, 32591448
05/14/14, 4.5725, 4.59, 4.5225, 4.525, 21432136
05/13/14, 4.5825, 4.6575, 4.555, 4.57, 22110388
05/12/14, 4.5225, 4.655, 4.52, 4.645, 29985412
05/09/14, 4.485, 4.5275, 4.4275, 4.5125, 53953040
05/08/14, 4.55, 4.6975, 4.5275, 4.625, 43273960
05/07/14, 4.5625, 4.605, 4.5175, 4.5688, 29401760
05/06/14, 4.7025, 4.7425, 4.55, 4.5625, 41618960
05/05/14, 4.6025, 4.6925, 4.5975, 4.6575, 23925828
05/02/14, 4.665, 4.665, 4.58, 4.6075, 15637512
05/01/14, 4.6875, 4.6975, 4.605, 4.6425, 19810756
04/30/14, 4.665, 4.67, 4.6075, 4.6175, 30577896
04/29/14, 4.68, 4.6893, 4.62, 4.6725, 17131976
04/28/14, 4.72, 4.745, 4.605, 4.6625, 22678796
04/25/14, 4.805, 4.85, 4.6725, 4.6825, 31360048
04/24/14, 4.805, 4.865, 4.805, 4.815, 39150012
04/23/14, 4.725, 4.785, 4.7175, 4.7725, 26158432
04/22/14, 4.685, 4.7475, 4.66, 4.7175, 25516240
04/21/14, 4.6425, 4.69, 4.6125, 4.6775, 11700340
04/17/14, 4.605, 4.6825, 4.595, 4.64, 15353300
04/16/14, 4.635, 4.64, 4.5638, 4.6225, 23513732
04/15/14, 4.585, 4.6375, 4.54, 4.6125, 30463684
04/14/14, 4.56, 4.5975, 4.53, 4.58, 29018592
04/11/14, 4.56, 4.63, 4.47, 4.53, 35311164
04/10/14, 4.69, 4.755, 4.58, 4.595, 37287520
04/09/14, 4.7375, 4.7775, 4.6725, 4.71, 42196760
04/08/14, 4.5525, 4.7275, 4.5451, 4.715, 47069360
04/07/14, 4.54, 4.64, 4.515, 4.5525, 42857640
04/04/14, 4.7075, 4.735, 4.5163, 4.5375, 36803304
04/03/14, 4.6425, 4.7963, 4.64, 4.6825, 59966400
04/02/14, 4.6625, 4.6725, 4.6125, 4.6325, 23994664
04/01/14, 4.62, 4.7175, 4.565, 4.6625, 65632244
03/31/14, 4.4825, 4.5225, 4.4513, 4.4775, 27340232
03/28/14, 4.44, 4.5025, 4.4275, 4.475, 39882948
03/27/14, 4.4975, 4.535, 4.3963, 4.4475, 54073520
03/26/14, 4.655, 4.7425, 4.4675, 4.5075, 55777760
03/25/14, 4.6625, 4.6675, 4.5775, 4.6125, 30442420
03/24/14, 4.6375, 4.675, 4.545, 4.6125, 30609544
03/21/14, 4.6825, 4.72, 4.61, 4.635, 56611720
03/20/14, 4.615, 4.6825, 4.595, 4.6425, 19180140
03/19/14, 4.595, 4.7275, 4.5825, 4.6388, 36616656
03/18/14, 4.4725, 4.59, 4.4525, 4.56, 29390464
03/17/14, 4.4675, 4.50, 4.45, 4.455, 29971240
03/14/14, 4.39, 4.495, 4.39, 4.455, 46004600
03/13/14, 4.59, 4.6075, 4.4125, 4.435, 38517212
03/12/14, 4.545, 4.6075, 4.5275, 4.58, 23953740
03/11/14, 4.545, 4.6075, 4.53, 4.5675, 29733908
03/10/14, 4.575, 4.595, 4.5025, 4.5225, 30089396
03/07/14, 4.615, 4.6225, 4.5538, 4.59, 26845524
03/06/14, 4.6675, 4.6925, 4.5875, 4.595, 29014372
03/05/14, 4.615, 4.6625, 4.595, 4.66, 24149392
03/04/14, 4.595, 4.65, 4.5875, 4.62, 26051712
03/03/14, 4.4925, 4.5725, 4.4525, 4.5725, 37594692
02/28/14, 4.60, 4.645, 4.5286, 4.595, 32169072
02/27/14, 4.6775, 4.725, 4.6125, 4.625, 38884672
02/26/14, 4.675, 4.745, 4.6625, 4.6775, 36089744
02/25/14, 4.70, 4.72, 4.635, 4.685, 24252132
02/24/14, 4.65, 4.7625, 4.6075, 4.7275, 40325840
02/21/14, 4.6875, 4.7475, 4.63, 4.66, 45105320
02/20/14, 4.545, 4.7038, 4.5375, 4.695, 39809180
02/19/14, 4.475, 4.575, 4.455, 4.535, 45046080
02/18/14, 4.48, 4.495, 4.4375, 4.475, 42909520
02/14/14, 4.30, 4.4875, 4.2975, 4.4775, 81769796
02/13/14, 4.3125, 4.365, 4.2375, 4.34, 90289640
02/12/14, 4.075, 4.2375, 4.075, 4.2075, 74563000
02/11/14, 4.0025, 4.0725, 3.9825, 4.0625, 23549092
02/10/14, 3.9625, 4.0325, 3.9588, 3.98, 32437348
02/07/14, 3.92, 3.9725, 3.885, 3.9675, 15736624
02/06/14, 3.865, 3.92, 3.86, 3.91, 16838164
02/05/14, 3.8675, 3.88, 3.83, 3.86, 21467728
02/04/14, 3.87, 3.9025, 3.85, 3.895, 28069348
02/03/14, 3.9525, 3.9575, 3.8575, 3.8725, 43172760
01/31/14, 3.875, 3.9475, 3.8725, 3.925, 33534640
01/30/14, 3.8875, 3.9375, 3.875, 3.93, 20289424
01/29/14, 3.8875, 3.91, 3.8625, 3.865, 15852152
01/28/14, 3.8575, 3.905, 3.8425, 3.9025, 16799404
01/27/14, 3.89, 3.945, 3.8425, 3.865, 23381240
01/24/14, 3.96, 3.975, 3.89, 3.89, 24824748
01/23/14, 3.995, 4.0375, 3.9625, 3.9925, 18502688
01/22/14, 4.02, 4.025, 3.96, 4.0075, 33793980
01/21/14, 4.0025, 4.0375, 3.97, 4.0125, 24607664
01/17/14, 4.015, 4.0625, 3.9725, 3.9975, 34040076
01/16/14, 4.0025, 4.0225, 3.985, 4.015, 22065596
01/15/14, 3.9775, 4.0163, 3.96, 4.0025, 17504284
01/14/14, 3.86, 3.9675, 3.8425, 3.96, 24182652
01/13/14, 3.9325, 3.9563, 3.8325, 3.84, 24333196
01/10/14, 3.95, 3.9775, 3.8975, 3.9325, 21849336
01/09/14, 4.0275, 4.035, 3.925, 3.9375, 29220316
01/08/14, 4.05, 4.11, 4.035, 4.09, 30819920
01/07/14, 4.01, 4.05, 3.9813, 4.035, 33328680
01/06/14, 3.9575, 4.00, 3.92, 3.97, 40949680
01/03/14, 3.9725, 3.98, 3.905, 3.9175, 25933152
01/02/14, 3.98, 3.995, 3.93, 3.965, 26009184
12/31/13, 4.00, 4.025, 3.975, 4.005, 23578524
12/30/13, 3.9425, 3.995, 3.9375, 3.9925, 24821068
12/27/13, 3.9375, 3.9475, 3.915, 3.94, 21097700
12/26/13, 3.97, 3.9813, 3.9075, 3.9175, 16892016
12/24/13, 3.9675, 3.9675, 3.915, 3.955, 7960136
12/23/13, 3.945, 3.9775, 3.9125, 3.945, 16856752
12/20/13, 3.8525, 3.925, 3.8425, 3.9213, 38208068
12/19/13, 3.825, 3.85, 3.80, 3.845, 25862128
12/18/13, 3.785, 3.8375, 3.7375, 3.83, 42623160
12/17/13, 3.7575, 3.7875, 3.725, 3.7775, 27427148
12/16/13, 3.7575, 3.7925, 3.755, 3.76, 23778012
12/13/13, 3.785, 3.8125, 3.75, 3.755, 18459296
12/12/13, 3.84, 3.86, 3.77, 3.7775, 25872284
12/11/13, 3.8975, 3.9025, 3.845, 3.8525, 41415600
12/10/13, 3.8025, 3.9075, 3.7975, 3.89, 52427280
12/09/13, 3.8675, 3.88, 3.795, 3.8013, 38531120
12/06/13, 3.9725, 3.9725, 3.8575, 3.8675, 28100056
12/05/13, 3.9975, 3.9975, 3.92, 3.925, 27181256
12/04/13, 3.925, 3.9975, 3.9138, 3.99, 49317720
12/03/13, 3.9375, 3.9888, 3.91, 3.935, 29056084
12/02/13, 3.885, 3.965, 3.8775, 3.9375, 37387392
11/29/13, 3.925, 3.935, 3.875, 3.90, 11696368
11/27/13, 3.9075, 3.9363, 3.8825, 3.925, 18127348
11/26/13, 3.92, 3.9513, 3.8938, 3.91, 75321524
11/25/13, 3.795, 3.8825, 3.795, 3.8775, 24820776
11/22/13, 3.8375, 3.8375, 3.7875, 3.795, 15866736
11/21/13, 3.8075, 3.84, 3.79, 3.8325, 21356624
11/20/13, 3.8625, 3.8725, 3.795, 3.8025, 20477412
11/19/13, 3.905, 3.94, 3.855, 3.86, 20671736
11/18/13, 3.955, 3.99, 3.935, 3.945, 31699456
11/15/13, 4.07, 4.075, 4.0025, 4.0425, 45033160
11/14/13, 4.025, 4.0788, 4.0225, 4.055, 30798024
